SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.6690886177852331,-0.3766629364975231,-0.6392066606922313,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-1.2802480369298874,0.6869360172283978,-0.9696564906964283,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,-0.8320644628904743,0.6869360172283978,-0.5664106367260197,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,0.8791819107145575,-0.6758001422329384,0.038016956205555674,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0,1.4495973685829016,0.853123353748073,1.7710035146254302,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,-1.1580161531009565,-0.47637533840932816,-0.9017135349946308,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.2802480369298874,-0.1772381326739129,-0.9811273793214071,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.22090504374582004,-0.3766629364975231,-0.3625817696206271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.46536881140368175,-1.506736824831314,-0.8236232547399674,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-0.791320501614164,0.6204610826205278,-0.5394981672597233,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,1.2866215234776603,0.32132387688511255,1.1409870162996714,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,-1.2802480369298874,-0.3434254691935881,-0.9833333194415954,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.0014137945434884,-0.24371306728178296,0.43332142574328675,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.46536881140368175,1.2852104286992283,-0.012719666558773643,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.5468567339563023,-1.506736824831314,-0.8492121601341509,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.05792919864057891,0.9528357556598781,0.28949412990701406,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,0.797693988161937,0.819885886444138,1.045249215083502,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,0.5532302205040753,0.9860732229638132,0.9375993372183163,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
1,-0.8728084241667845,-0.310188001889653,-0.7512684187977935,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.8384379494382472,-0.5428502730171982,0.09360664723429911,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,-0.8728084241667845,-1.506736824831314,-0.927743628412852,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,1.0014137945434884,1.3184478960031634,1.601587313394974,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1,-1.2395040756535771,0.35456134418904756,-0.9374497649416802,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.2395040756535771,-0.3434254691935881,-0.9612739182397131,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.5718292524118322,-1.506736824831314,-0.39434730735133766,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2802480369298874,-1.506736824831314,-0.998774900282913,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1.4495973685829016,-1.3073120210077038,-0.2884621815823026,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.6125732136881425,0.6536985499244629,1.6545298762794916,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,-1.2395040756535771,-1.506736824831314,-0.9877451996819718,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,-1.2802480369298874,1.0193106902677482,-0.9652446104560519,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.3495104141225239,0.4875112134047877,0.4575867670653573,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
0,1.6125732136881425,-1.3073120210077038,-0.18345943186134275,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.076528230548336,0.35456134418904756,-0.8139171182111392,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.1580161531009565,0.2880864095811775,-0.8637713649273933,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.8320644628904743,1.052548157571683,-0.5006736211444104,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1.0421577558197987,0.12189907306150236,0.7452413587379026,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
0,-1.0357842692720256,-1.4734993575273791,-0.9387733290137932,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.3273654847539706,-0.310188001889653,0.6133261395506464,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.2802480369298874,0.18837400766937243,-0.976274311056993,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.9606698332671781,-1.506736824831314,-0.5103797576732386,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-1.1580161531009565,-1.506736824831314,-0.9749507469848802,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.0421577558197987,-0.6758001422329384,0.05742922926321211,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,1.2051336009250397,1.4181602979149686,2.0423341494085827,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.26164900502213034,-0.11076319806604285,-0.30963920673610956,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1.2051336009250397,0.853123353748073,1.4573188295346637,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0421577558197987,1.1522605594834883,1.5720277157844518,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,1.4495973685829016,0.8863608210520081,1.8270343936782114,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,1.1643896396487294,1.1854980267874233,1.6479120559189269,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
0,0.3902543753988342,0.45427374610085264,0.48096973233935253,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-0.5876006952326126,0.6536985499244629,-0.32905147979376603,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.9606698332671781,-1.506736824831314,-0.5306744067789704,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-1.1580161531009565,0.7866484191402029,-0.8505357242062639,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-1.1580161531009565,-1.4734993575273791,-0.9709800547685413,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0.10504664646466222,-0.310188001889653,-0.11772241627973346,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1.2866215234776603,0.7201734845323329,1.3430511313089133,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,-0.05792919864057891,-1.4734993575273791,-0.7058260523219159,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,1.4088534073065913,-1.4734993575273791,-0.4499369983800811,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-1.1580161531009565,-0.47637533840932816,-0.9405380811099437,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.5310852911355222,1.6175851017385787,2.396166944686775,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,-1.1987601143772668,-0.3766629364975231,-0.9242141242205508,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.8384379494382472,1.2187354940913584,1.4409948726452708,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2395040756535771,-0.1772381326739129,-0.9498030296147343,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,-0.13941712119319946,0.7534109518362679,0.14919633826304254,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0,0.5939741817803856,-0.7755125441447435,-0.1799299276690416,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1.4495973685829016,0.6204610826205278,1.5009964439143906,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0,-0.8320644628904743,0.1551365403654374,-0.6378830966201184,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.9950403079957154,-0.276950534585718,-0.8302410751005321,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.8791819107145575,1.4846352325228385,1.6920308583226915,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,1.4903413298592119,0.919598288355943,1.8517409230243196,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,-0.26164900502213034,0.1551365403654374,-0.21301902947186505,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1.6125732136881425,1.0857856248756181,2.127042250023811,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,1.5310852911355222,-0.21047559997784793,0.852008860555013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.2802480369298874,-0.47637533840932816,-0.985098071537746,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9135523854430948,0.819885886444138,-0.6264122079951396,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.18016108246950976,0.18837400766937243,-0.12831092885663697,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,-1.2802480369298874,0.1551365403654374,-0.9767154990810307,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.46536881140368175,0.9860732229638132,-0.1477232019142934,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,0.7569500268856267,0.9528357556598781,1.0884856414391915,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0.8384379494382472,-1.506736824831314,-0.5628811325337185,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.8384379494382472,1.0193106902677482,1.2146654163139583,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
0,-0.3431369275747509,1.2187354940913584,0.047723092734383896,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1.5310852911355222,0.9860732229638132,2.0189511841345875,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,1.1643896396487294,1.4181602979149686,1.869829632009863,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,-0.8728084241667845,-0.3434254691935881,-0.7349444619084006,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0,-1.2395040756535771,0.22161147497330744,-0.9378909529657179,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.3023929662984406,-1.506736824831314,-0.7795044523362028,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0.3495104141225239,-0.276950534585718,0.03581101608536744,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,-0.5876006952326126,0.9860732229638132,-0.26287327618811906,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,1.6125732136881425,1.3184478960031634,2.385137244085834,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,1.5718292524118322,0.853123353748073,1.7454146092312466,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,0.06430268518835193,-0.14400066536997788,-0.10625152765475465,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,-0.13941712119319946,1.1190230921795532,0.23125731073404474,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0.3087664528462136,1.1190230921795532,0.8087724341993237,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
0,0.1457906077409725,-0.9749373479683536,-0.42611284508204816,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0.5532302205040753,1.2852104286992283,1.0196603096893186,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
0,1.0421577558197987,1.4181602979149686,1.786445095466748,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,0.2680224915699033,0.5539861480126578,0.41037964849332914,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-1.1580161531009565,-0.11076319806604285,-0.9061254152350073,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0.797693988161937,1.0193106902677482,1.1881941348716996,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
1,1.5310852911355222,1.3184478960031634,2.217044606927491,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
1,1.3273654847539706,0.18837400766937243,1.0024539767518503,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,-1.2802480369298874,-0.6758001422329384,-0.9877451996819718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.5310852911355222,1.0857856248756181,2.073217311091218,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
1,-0.13941712119319946,-0.9749373479683536,-0.5549397481010409,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.2802480369298874,0.853123353748073,-0.9674505505762402,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1.4088534073065913,0.6869360172283978,1.5137908966114824,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,-1.2802480369298874,-1.506736824831314,-0.998774900282913,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-0.26164900502213034,0.7866484191402029,-0.0038959060780207186,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.09867315991688919,-1.3073120210077038,-0.6590601217739254,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0.6347181430566958,1.1854980267874233,1.1255454354583536,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0.9199258719908678,-0.310188001889653,0.3742022305222421,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.0357842692720256,0.6869360172283978,-0.7415622822689653,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0.18653456901728277,0.8863608210520081,0.47920498024320196,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.05792919864057891,0.6204610826205278,0.1725793035370378,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,-1.1580161531009565,-0.6425626749290033,-0.9193610559561367,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6125732136881425,-1.3073120210077038,-0.21743090971224152,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
1,-1.1172721918246462,0.8863608210520081,-0.8090640499467251,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2802480369298874,-1.506736824831314,-0.998774900282913,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,-0.7098325790615434,0.8863608210520081,-0.38949423908692354,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.9950403079957154,-0.44313787110539316,-0.8258291948601557,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.10504664646466222,-1.440261890223444,-0.6802371469277324,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0.9606698332671781,1.3184478960031634,1.5698217756642634,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0.3902543753988342,1.3849228306110335,0.9834828917182316,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1.3273654847539706,0.6869360172283978,1.5023200079865036,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2395040756535771,-1.4734993575273791,-0.9934806439944612,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,1.3273654847539706,1.1854980267874233,1.937331399687623,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
0,-0.5876006952326126,0.32132387688511255,-0.4137595804089941,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.38388088885106114,0.45427374610085264,-0.19404794443824624,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,-1.1580161531009565,-0.6425626749290033,-0.9206846200282497,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.5310852911355222,-1.506736824831314,-0.37493503429368125,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.1580161531009565,-0.47637533840932816,-0.912743235595572,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.5468567339563023,-0.6425626749290033,-0.6255298319470642,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.5876006952326126,0.42103627879691763,-0.4080241360965047,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.22727853029359305,0.6204610826205278,0.3812612389068445,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-1.2395040756535771,0.2880864095811775,-0.9493618415906967,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.5939741817803856,0.9860732229638132,0.9936302162710975,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0.797693988161937,-1.4734993575273791,-0.5315567828270457,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.9542963467194051,-0.1772381326739129,-0.768033563711224,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.26164900502213034,0.853123353748073,0.012869238835409838,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,-0.9950403079957154,-0.44313787110539316,-0.8240644427640051,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0.4717422979514547,0.18837400766937243,0.426703605382722,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,-1.1987601143772668,-1.1743621517919638,-0.9639210463839389,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.2395040756535771,-0.6093252076250683,-0.9687741146483531,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.9542963467194051,0.6869360172283978,-0.674501702615243,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,-1.2802480369298874,0.35456134418904756,-0.9740683709368049,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.3023929662984406,0.32132387688511255,-0.14595844981814282,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.2395040756535771,0.1551365403654374,-0.9396557050618685,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.4309983366751445,0.35456134418904756,0.4037618281327644,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2802480369298874,-1.4734993575273791,-0.9983337122588753,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.0421577558197987,0.9860732229638132,1.4679073421115671,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
0,1.082901717096109,0.3877988114929826,0.9865712078864951,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
0,0.4717422979514547,-0.3434254691935881,0.06934130591222856,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,1.368109446030281,1.3184478960031634,2.019392372158625,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
0,1.4495973685829016,-1.506736824831314,-0.3996415636397894,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.9542963467194051,-1.340549488311639,-0.9233317481724755,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.5468567339563023,0.6536985499244629,-0.27875604505347434,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.1580161531009565,-1.506736824831314,-0.9727448068646919,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.5310852911355222,1.6175851017385787,2.4954342500952453,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.2802480369298874,-0.6758001422329384,-0.9877451996819718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.9950403079957154,0.35456134418904756,-0.7530331708939441,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.8384379494382472,-1.340549488311639,-0.4428779899954787,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,0.7569500268856267,-1.3073120210077038,-0.45126056245219404,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
